booking_id,passenger_id,passenger_name,gender,age,nationality,flight_id,airline,flight_number,origin_airport,destination_airport,departure_time,arrival_time,flight_status,seat_class,booking_date,price
4454,137,"Mr. Michael Evans DDS",Female,63.0,Azerbaijan,1858,"American Airlines",9468,SFO,JFK,"2025-08-04 15:21:55","2025-08-04 18:21:55",Delayed,First,2025-06-28,1077.5
4466,137,"Mr. Michael Evans DDS",Female,63.0,Azerbaijan,1672,"American Airlines",9084,SFO,LAX,"2025-08-02 16:43:04","2025-08-02 18:43:04",Cancelled,First,2025-08-13,465.13
4803,137,"Mr. Michael Evans DDS",Female,63.0,Azerbaijan,2285,Frontier,6323,JFK,ORD,"2025-08-02 10:55:40","2025-08-02 14:55:40","On Time",Business,2025-07-17,1199.49
9760,137,"Mr. Michael Evans DDS",Female,63.0,Azerbaijan,1944,Alaska,9244,ORD,DEN,"2025-08-16 12:28:36","2025-08-16 17:28:36",Delayed,Economy,2025-07-12,1025.56
3092,138,"Marie Tran",Female,50,Paraguay,1809,United,5171,MIA,LAX,"2025-07-24 17:21:41","2025-07-24 22:21:41","On Time",First,2025-07-19,1352.17
6913,138,"Marie Tran",Female,50,Paraguay,10,Southwest,4841,LAX,DFW,"2025-08-03 18:02:58","2025-08-03 20:02:58",Delayed,Economy,2025-08-06,1455.68
8715,138,"Marie Tran",Female,50,Paraguay,584,Southwest,426,MIA,SEA,"2025-07-18 13:48:09","2025-07-18 15:48:09",Delayed,First,2025-06-23,136.18
9696,138,"Marie Tran",Female,50,Paraguay,709,Spirit,3632,SEA,ATL,"2025-07-30 08:59:29","2025-07-30 12:59:29","On Time",Business,2025-06-26,339.91
9488,139,"William Booker",Other,50,Taiwan,2575,Southwest,6921,SEA,JFK,"2025-08-16 07:41:11","2025-08-16 09:41:11",Cancelled,Economy,2025-08-01,657.15
3753,140,"Linda Hansen",Other,50,Pakistan,2897,Alaska,9704,ATL,SEA,"2025-07-23 21:01:36","2025-07-23 23:01:36",Cancelled,First,2025-07-29,1291.14
7064,140,"Linda Hansen",Other,50,Pakistan,1219,Alaska,268,LAX,ORD,"2025-07-24 21:28:27","2025-07-25 03:28:27","On Time",Economy,2025-06-25,1426.7
9754,140,"Linda Hansen",Other,50,Pakistan,2905,Delta,9725,SFO,LAX,"2025-07-22 14:30:36","2025-07-22 16:30:36",Cancelled,Economy,2025-07-16,288.76
245,141,"John Sanchez",Male,50,Macao,873,"American Airlines",3088,ORD,DEN,"2025-08-10 07:05:45","2025-08-10 09:05:45",Cancelled,First,2025-07-19,1416.18
7488,141,"John Sanchez",Male,50,Macao,1192,Alaska,7876,MIA,DEN,"2025-08-02 19:04:25","2025-08-02 21:04:25",Cancelled,Economy,2025-06-20,1036.06
2606,142,"Sara Marquez",Male,62.0,Ireland,1248,Frontier,7897,MIA,ORD,"2025-08-13 02:17:21","2025-08-13 08:17:21","On Time",Economy,2025-08-09,1298.67
5588,142,"Sara Marquez",Male,62.0,Ireland,2813,JetBlue,7019,DEN,ORD,"2025-07-23 14:10:27","2025-07-23 16:10:27","On Time",First,2025-07-27,636.65
6064,142,"Sara Marquez",Male,62.0,Ireland,1990,JetBlue,582,ORD,SFO,"2025-07-27 05:07:27","2025-07-27 07:07:27",Cancelled,Business,2025-08-09,1340.5
1593,143,"Andrew Mendoza",Other,50,Singapore,2112,"American Airlines",906,MIA,ATL,"2025-07-30 13:42:34","2025-07-30 15:42:34",Cancelled,Economy,2025-07-31,396.01
4232,143,"Andrew Mendoza",Other,50,Singapore,931,"American Airlines",7896,BOS,JFK,"2025-08-17 05:05:08","2025-08-17 11:05:08",Delayed,First,2025-08-09,629.85
7097,143,"Andrew Mendoza",Other,50,Singapore,1278,Alaska,1141,SFO,DEN,"2025-07-26 04:21:44","2025-07-26 06:21:44",Delayed,Business,2025-08-05,1037.15
1645,144,"Jeffrey Davis",Female,50,France,538,JetBlue,1008,SEA,ORD,"2025-08-06 02:47:42","2025-08-06 06:47:42","On Time",First,2025-08-07,282.75
3791,144,"Jeffrey Davis",Female,50,France,1847,Southwest,7793,LAX,SFO,"2025-07-21 16:15:32","2025-07-21 21:15:32",Delayed,Economy,2025-06-27,826.67
8368,144,"Jeffrey Davis",Female,50,France,1398,Delta,7524,DEN,ATL,"2025-08-12 23:20:34","2025-08-13 01:20:34",Cancelled,Business,2025-08-03,216.01
9063,144,"Jeffrey Davis",Female,50,France,782,Frontier,2813,ATL,LAX,"2025-08-14 17:22:09","2025-08-14 19:22:09",Cancelled,Business,2025-08-13,638.7
761,145,"Brady Taylor",Female,54.0,Luxembourg,1570,JetBlue,8271,DFW,ATL,"2025-08-15 08:58:20","2025-08-15 11:58:20",Delayed,Business,2025-06-25,901.89
1493,145,"Brady Taylor",Female,54.0,Luxembourg,120,Southwest,7900,SEA,MIA,"2025-07-25 22:17:53","2025-07-26 00:17:53","On Time",First,2025-08-01,349.12
4465,145,"Brady Taylor",Female,54.0,Luxembourg,2168,Delta,6154,JFK,ATL,"2025-07-27 21:30:23","2025-07-28 00:30:23","On Time",Business,2025-07-22,842.97
8522,145,"Brady Taylor",Female,54.0,Luxembourg,1904,Frontier,8129,DFW,SFO,"2025-08-03 16:53:06","2025-08-03 21:53:06","On Time",Economy,2025-08-17,306.03
6511,146,"Richard Stephenson",Other,50,Georgia,1018,United,3461,JFK,MIA,"2025-08-05 20:21:33","2025-08-05 22:21:33",Cancelled,Economy,2025-07-21,694.01
8217,146,"Richard Stephenson",Other,50,Georgia,16,JetBlue,3583,SEA,SFO,"2025-08-06 20:20:05","2025-08-07 01:20:05","On Time",Business,2025-07-11,1386.2
4944,147,"Deborah Smith",Other,50,Portugal,2622,Spirit,5463,SEA,SFO,"2025-08-03 20:37:23","2025-08-04 02:37:23","On Time",First,2025-07-18,1068.76
5470,147,"Deborah Smith",Other,50,Portugal,2335,Southwest,1297,SFO,DFW,"2025-08-13 11:53:31","2025-08-13 16:53:31",Delayed,First,2025-08-03,716.38
6559,147,"Deborah Smith",Other,50,Portugal,1610,Delta,6254,BOS,MIA,"2025-08-17 08:45:40","2025-08-17 12:45:40",Delayed,Economy,2025-06-30,1006.02
7697,147,"Deborah Smith",Other,50,Portugal,500,Spirit,8119,ORD,DEN,"2025-07-28 07:24:29","2025-07-28 12:24:29",Delayed,Economy,2025-07-23,1165.92
1667,148,"Michelle Nelson",Female,50,France,1345,"American Airlines",7712,BOS,DFW,"2025-08-09 12:16:20","2025-08-09 16:16:20",Delayed,Economy,2025-07-05,162.24
6563,148,"Michelle Nelson",Female,50,France,2035,Frontier,7044,BOS,MIA,"2025-08-05 08:09:40","2025-08-05 12:09:40","On Time",Economy,2025-06-19,798.97
7442,148,"Michelle Nelson",Female,50,France,1906,Southwest,3473,LAX,ORD,"2025-07-18 11:19:52","2025-07-18 16:19:52","On Time",First,2025-07-16,720.12
7845,148,"Michelle Nelson",Female,50,France,1573,Alaska,488,ATL,SFO,"2025-08-09 19:42:10","2025-08-09 23:42:10","On Time",Business,2025-08-04,962.34
8386,148,"Michelle Nelson",Female,50,France,582,United,9325,ATL,MIA,"2025-07-20 18:56:01","2025-07-21 00:56:01",Delayed,Business,2025-07-02,227.46
1208,149,"Angela Coleman",Female,47.0,Namibia,333,Alaska,8208,BOS,SEA,"2025-08-04 13:52:10","2025-08-04 15:52:10",Cancelled,Economy,2025-07-21,1495.03
4052,149,"Angela Coleman",Female,47.0,Namibia,1821,Southwest,6678,DEN,LAX,"2025-08-13 08:55:34","2025-08-13 12:55:34",Delayed,Business,2025-06-20,674.42
5286,149,"Angela Coleman",Female,47.0,Namibia,2399,Spirit,4285,LAX,MIA,"2025-08-12 08:01:54","2025-08-12 10:01:54",Cancelled,Business,2025-08-10,205.66
6361,149,"Angela Coleman",Female,47.0,Namibia,2623,Frontier,7967,MIA,DFW,"2025-07-27 02:12:24","2025-07-27 05:12:24","On Time",Economy,2025-08-06,1303.36
2255,151,"Daniel Mcclure",Other,50,Mozambique,1648,Spirit,2534,SFO,ATL,"2025-07-28 04:00:40","2025-07-28 06:00:40","On Time",Business,2025-07-15,1024.19
757,152,"Charles Howell DVM",Other,50,Colombia,503,Delta,1626,SEA,DEN,"2025-08-11 20:44:32","2025-08-11 22:44:32",Cancelled,Business,2025-08-11,135.56
1222,152,"Charles Howell DVM",Other,50,Colombia,1820,"American Airlines",1506,ORD,LAX,"2025-07-21 14:32:19","2025-07-21 19:32:19",Delayed,First,2025-06-23,244.57
4330,152,"Charles Howell DVM",Other,50,Colombia,1943,Delta,8274,ORD,MIA,"2025-08-04 22:51:31","2025-08-05 00:51:31",Cancelled,Economy,2025-08-07,1479.97
1835,153,"Scott Gonzalez",Male,50,Niue,500,Spirit,8119,ORD,DEN,"2025-07-28 07:24:29","2025-07-28 12:24:29",Delayed,Business,2025-06-20,601.69
2348,153,"Scott Gonzalez",Male,50,Niue,1015,Delta,3411,LAX,MIA,"2025-07-30 06:39:33","2025-07-30 12:39:33","On Time",Economy,2025-06-21,1291.07
6430,153,"Scott Gonzalez",Male,50,Niue,1760,Southwest,1015,MIA,DFW,"2025-08-05 17:37:33","2025-08-05 23:37:33","On Time",First,2025-08-08,757.07
3066,155,"Brent Hodges",Female,28.0,"El Salvador",539,Alaska,1785,BOS,LAX,"2025-08-02 06:54:27","2025-08-02 08:54:27",Cancelled,Economy,2025-08-13,393.59
3031,156,"Charles Stephens",Other,61.0,Ukraine,1954,Spirit,9181,ATL,DEN,"2025-07-26 03:23:32","2025-07-26 07:23:32","On Time",First,2025-07-09,508.74
1356,157,"Ashley Smith",Other,50,"Libyan Arab Jamahiriya",629,Alaska,7359,DEN,DFW,"2025-07-26 04:32:05","2025-07-26 06:32:05",Cancelled,First,2025-07-21,1015.87
4314,157,"Ashley Smith",Other,50,"Libyan Arab Jamahiriya",2389,Spirit,8648,SFO,MIA,"2025-08-05 09:39:46","2025-08-05 14:39:46",Delayed,Business,2025-07-06,189.09
5140,157,"Ashley Smith",Other,50,"Libyan Arab Jamahiriya",1573,Alaska,488,ATL,SFO,"2025-08-09 19:42:10","2025-08-09 23:42:10","On Time",Business,2025-06-18,891.33
9992,157,"Ashley Smith",Other,50,"Libyan Arab Jamahiriya",1662,Alaska,8850,SEA,ORD,"2025-08-11 19:20:24","2025-08-12 01:20:24",Delayed,Business,2025-07-15,784.3
1502,159,"William Riddle",Male,50,Argentina,229,Spirit,8057,BOS,SEA,"2025-08-08 12:21:52","2025-08-08 17:21:52",Delayed,Economy,2025-07-18,917.63
8888,159,"William Riddle",Male,50,Argentina,749,Spirit,2038,MIA,JFK,"2025-07-30 11:28:17","2025-07-30 17:28:17","On Time",Business,2025-07-05,1427.41
1411,160,"Charles Greene",Other,50,"Isle of Man",447,Alaska,6879,SFO,LAX,"2025-08-12 01:19:30","2025-08-12 07:19:30","On Time",Business,2025-08-09,1023.02
2893,160,"Charles Greene",Other,50,"Isle of Man",1127,Southwest,2025,MIA,LAX,"2025-08-13 07:36:06","2025-08-13 13:36:06",Delayed,Business,2025-07-04,263.67
5254,160,"Charles Greene",Other,50,"Isle of Man",1442,Alaska,1569,SFO,LAX,"2025-07-23 06:12:49","2025-07-23 08:12:49",Cancelled,First,2025-07-11,1309.63
6424,160,"Charles Greene",Other,50,"Isle of Man",2645,JetBlue,8396,ORD,SFO,"2025-07-28 10:52:30","2025-07-28 12:52:30",Cancelled,Business,2025-07-01,552.3
9634,160,"Charles Greene",Other,50,"Isle of Man",1719,JetBlue,7080,SEA,JFK,"2025-08-07 07:22:11","2025-08-07 13:22:11",Delayed,Economy,2025-07-25,143.72
1583,162,"Jamie Brown",Male,50,"Northern Mariana Islands",2786,Spirit,6969,BOS,DEN,"2025-07-26 22:41:33","2025-07-27 02:41:33","On Time",Business,2025-07-23,230.08
2816,163,"John West",Other,50,Ireland,1124,Alaska,8670,SEA,SFO,"2025-08-14 21:04:43","2025-08-15 00:04:43","On Time",Economy,2025-08-16,1011
4626,163,"John West",Other,50,Ireland,1976,"American Airlines",7701,SFO,SEA,"2025-07-30 01:24:25","2025-07-30 04:24:25","On Time",Economy,2025-06-20,985.49
6530,163,"John West",Other,50,Ireland,2998,Alaska,4857,JFK,ORD,"2025-08-07 09:44:10","2025-08-07 12:44:10",Delayed,Economy,2025-06-20,1126.43
9266,164,"Mary Johnson",Male,50,Togo,2574,Frontier,4840,ORD,DFW,"2025-07-18 15:38:46","2025-07-18 21:38:46",Delayed,Economy,2025-08-15,132.03
3447,165,"Kylie Lowe",Female,50,Zimbabwe,529,United,4646,LAX,DEN,"2025-07-29 05:35:14","2025-07-29 07:35:14",Cancelled,Economy,2025-08-16,1031.67
9358,165,"Kylie Lowe",Female,50,Zimbabwe,2510,Southwest,3654,ATL,DFW,"2025-08-16 06:14:47","2025-08-16 12:14:47",Delayed,Economy,2025-06-26,143.24
1947,166,"April Williams",Female,50,Guatemala,794,"American Airlines",3006,SEA,JFK,"2025-07-25 20:05:03","2025-07-25 22:05:03",Cancelled,Business,2025-08-03,567.38
3545,166,"April Williams",Female,50,Guatemala,1512,"American Airlines",4628,ATL,LAX,"2025-07-19 00:32:08","2025-07-19 02:32:08","On Time",First,2025-06-19,405.79
5753,166,"April Williams",Female,50,Guatemala,1338,Spirit,7905,DFW,SEA,"2025-07-24 19:19:21","2025-07-24 21:19:21",Delayed,Business,2025-07-07,667.7
18,167,"Mrs. Rebecca Cooper",Other,36.0,Iraq,2488,"American Airlines",4060,SFO,DEN,"2025-07-20 14:47:14","2025-07-20 16:47:14",Cancelled,First,2025-08-11,1112.8
4510,167,"Mrs. Rebecca Cooper",Other,36.0,Iraq,2989,Delta,6110,JFK,SFO,"2025-07-31 13:50:28","2025-07-31 16:50:28",Delayed,Economy,2025-06-25,463.79
6633,167,"Mrs. Rebecca Cooper",Other,36.0,Iraq,1144,Frontier,7681,DFW,JFK,"2025-08-05 18:04:09","2025-08-05 20:04:09",Cancelled,Economy,2025-07-13,1256.02
5913,168,"Pamela Barton",Male,50,"Costa Rica",1948,United,5837,DFW,BOS,"2025-08-12 21:32:57","2025-08-13 03:32:57","On Time",Economy,2025-07-09,579.69
8479,168,"Pamela Barton",Male,50,"Costa Rica",638,United,4337,LAX,DEN,"2025-08-02 20:48:37","2025-08-02 22:48:37",Delayed,Business,2025-08-04,465.81
8682,168,"Pamela Barton",Male,50,"Costa Rica",1320,Frontier,2578,MIA,SEA,"2025-07-20 09:15:30","2025-07-20 11:15:30","On Time",Business,2025-07-11,328.25
9236,168,"Pamela Barton",Male,50,"Costa Rica",2628,Delta,2067,DFW,ORD,"2025-07-25 02:47:39","2025-07-25 06:47:39",Delayed,Economy,2025-08-04,477.61
563,169,"Lori Mack",Other,25.0,Qatar,3000,Southwest,7913,MIA,BOS,"2025-08-12 10:28:29","2025-08-12 13:28:29",Delayed,Economy,2025-07-12,1489.85
9899,169,"Lori Mack",Other,25.0,Qatar,2719,JetBlue,3702,ORD,SEA,"2025-08-17 08:13:57","2025-08-17 10:13:57",Cancelled,First,2025-07-03,1274.33
8404,170,"Christina Brown",Female,56.0,Lithuania,2283,United,9719,MIA,DEN,"2025-08-14 03:52:05","2025-08-14 09:52:05",Delayed,First,2025-07-15,864.11
8851,170,"Christina Brown",Female,56.0,Lithuania,535,Alaska,2835,DEN,ORD,"2025-07-23 22:00:11","2025-07-24 00:00:11",Cancelled,Business,2025-07-20,320.24
615,171,"David Owen",Male,50,Paraguay,2941,Frontier,761,MIA,SFO,"2025-08-09 03:20:25","2025-08-09 08:20:25","On Time",First,2025-06-28,132.61
755,171,"David Owen",Male,50,Paraguay,2123,Frontier,6269,DFW,SEA,"2025-08-06 07:55:34","2025-08-06 09:55:34","On Time",First,2025-07-22,403.45
2750,171,"David Owen",Male,50,Paraguay,2488,"American Airlines",4060,SFO,DEN,"2025-07-20 14:47:14","2025-07-20 16:47:14",Cancelled,Business,2025-07-31,710.57
2892,171,"David Owen",Male,50,Paraguay,1138,United,6446,DEN,ORD,"2025-07-23 07:17:44","2025-07-23 09:17:44",Cancelled,First,2025-07-26,767.17
5168,171,"David Owen",Male,50,Paraguay,1126,Alaska,5799,SFO,JFK,"2025-08-13 13:53:10","2025-08-13 19:53:10","On Time",First,2025-07-06,1468.38
8144,171,"David Owen",Male,50,Paraguay,1973,United,4043,ORD,BOS,"2025-07-26 06:00:38","2025-07-26 12:00:38","On Time",Economy,2025-07-24,588.92
5071,173,"Victoria West",Female,50,Montenegro,2281,Alaska,2530,BOS,JFK,"2025-08-09 22:16:34","2025-08-10 02:16:34",Delayed,Economy,2025-06-26,662.09
8702,173,"Victoria West",Female,50,Montenegro,2433,United,5370,ATL,BOS,"2025-07-24 02:04:32","2025-07-24 08:04:32","On Time",Business,2025-07-28,514.28
6415,174,"Randy Hernandez",Male,50,"Heard Island and McDonald Islands",180,Alaska,4937,JFK,SEA,"2025-08-06 23:51:09","2025-08-07 03:51:09","On Time",Business,2025-07-19,1103.2
699,175,"Joseph Sanchez",Male,38.0,Timor-Leste,700,Frontier,1542,SEA,MIA,"2025-07-18 09:08:50","2025-07-18 13:08:50","On Time",Economy,2025-08-11,1331.27
2186,175,"Joseph Sanchez",Male,38.0,Timor-Leste,2790,Southwest,8071,SEA,SFO,"2025-07-29 03:28:48","2025-07-29 09:28:48","On Time",First,2025-07-29,636.01
5624,175,"Joseph Sanchez",Male,38.0,Timor-Leste,77,Southwest,6988,SFO,ORD,"2025-08-09 11:54:17","2025-08-09 13:54:17",Cancelled,Economy,2025-06-20,743.56
7941,175,"Joseph Sanchez",Male,38.0,Timor-Leste,1725,"American Airlines",323,MIA,ORD,"2025-08-14 14:40:02","2025-08-14 18:40:02",Delayed,Business,2025-08-16,984.48
8877,175,"Joseph Sanchez",Male,38.0,Timor-Leste,2220,United,7047,MIA,SFO,"2025-08-08 10:16:53","2025-08-08 12:16:53","On Time",First,2025-08-08,429.05
2770,176,"Nicole Lawrence",Male,50,Pakistan,624,JetBlue,6832,DFW,SEA,"2025-08-04 17:33:45","2025-08-04 19:33:45",Cancelled,Economy,2025-08-08,966.99
3394,176,"Nicole Lawrence",Male,50,Pakistan,672,JetBlue,712,SFO,DFW,"2025-07-27 03:38:49","2025-07-27 05:38:49",Cancelled,Economy,2025-08-16,408.34
4269,176,"Nicole Lawrence",Male,50,Pakistan,2315,Spirit,1006,SFO,DEN,"2025-07-23 22:11:22","2025-07-24 01:11:22",Delayed,First,2025-08-02,656.55
5876,176,"Nicole Lawrence",Male,50,Pakistan,271,Alaska,7461,MIA,ORD,"2025-07-19 01:37:00","2025-07-19 06:37:00","On Time",Business,2025-07-11,622.87
8092,176,"Nicole Lawrence",Male,50,Pakistan,2739,"American Airlines",8705,DFW,MIA,"2025-08-02 21:58:01","2025-08-03 00:58:01",Delayed,Business,2025-06-21,320.96
8811,176,"Nicole Lawrence",Male,50,Pakistan,2373,United,9592,JFK,SEA,"2025-08-09 20:24:18","2025-08-09 22:24:18","On Time",Economy,2025-07-03,741.94
5209,177,"Stephen Porter",Other,50,"Saudi Arabia",2312,Alaska,3847,DFW,MIA,"2025-08-05 08:21:32","2025-08-05 12:21:32",Delayed,Business,2025-07-24,141.36
6114,177,"Stephen Porter",Other,50,"Saudi Arabia",2204,Delta,7920,ORD,SFO,"2025-07-25 13:46:42","2025-07-25 15:46:42",Delayed,Economy,2025-07-05,504.62
9340,177,"Stephen Porter",Other,50,"Saudi Arabia",935,Southwest,4070,LAX,DEN,"2025-07-30 14:17:27","2025-07-30 19:17:27",Delayed,Business,2025-06-20,1465.24
1437,178,"Megan Pratt",Female,64.0,Barbados,1851,JetBlue,5590,ORD,SEA,"2025-08-14 01:39:25","2025-08-14 03:39:25",Cancelled,Business,2025-06-26,914.14
1462,178,"Megan Pratt",Female,64.0,Barbados,2983,Alaska,1883,MIA,DFW,"2025-07-24 14:47:22","2025-07-24 17:47:22","On Time",Economy,2025-06-26,413.89
2582,178,"Megan Pratt",Female,64.0,Barbados,719,JetBlue,1990,DEN,BOS,"2025-08-07 17:07:17","2025-08-07 19:07:17",Cancelled,Economy,2025-06-27,381.74
2875,178,"Megan Pratt",Female,64.0,Barbados,1685,"American Airlines",1356,ATL,LAX,"2025-08-14 03:52:52","2025-08-14 05:52:52",Cancelled,Business,2025-08-03,192.88
5394,178,"Megan Pratt",Female,64.0,Barbados,703,Southwest,7574,DEN,SFO,"2025-08-03 05:15:30","2025-08-03 07:15:30","On Time",Business,2025-08-13,839.68
8514,178,"Megan Pratt",Female,64.0,Barbados,1735,Delta,9376,JFK,DFW,"2025-07-31 23:17:31","2025-08-01 04:17:31",Delayed,First,2025-08-09,120.91
9939,178,"Megan Pratt",Female,64.0,Barbados,2023,"American Airlines",984,DEN,SEA,"2025-07-30 01:45:18","2025-07-30 07:45:18",Delayed,Business,2025-07-17,1229.24
1155,179,"Stephanie Rice",Female,46.0,"Pitcairn Islands",1075,"American Airlines",2476,BOS,ORD,"2025-08-12 15:00:46","2025-08-12 20:00:46",Delayed,Economy,2025-06-29,1392.24
5268,179,"Stephanie Rice",Female,46.0,"Pitcairn Islands",1776,Southwest,6401,LAX,SEA,"2025-08-02 05:18:19","2025-08-02 07:18:19",Cancelled,First,2025-07-06,132.86
6700,179,"Stephanie Rice",Female,46.0,"Pitcairn Islands",563,Delta,6725,SEA,BOS,"2025-08-02 05:24:23","2025-08-02 11:24:23","On Time",First,2025-08-06,1095.59
9895,179,"Stephanie Rice",Female,46.0,"Pitcairn Islands",496,Delta,9440,DEN,BOS,"2025-08-05 12:33:42","2025-08-05 14:33:42",Cancelled,First,2025-08-07,1403.67
32,180,"Shannon Flowers",Male,79.0,Pakistan,284,Delta,6497,SEA,JFK,"2025-07-22 08:32:34","2025-07-22 13:32:34",Delayed,Business,2025-08-16,1092.37
9598,180,"Shannon Flowers",Male,79.0,Pakistan,1890,JetBlue,9785,SFO,ATL,"2025-08-06 06:20:41","2025-08-06 12:20:41","On Time",First,2025-07-24,984.78
8874,181,"Kimberly Vaughn",Other,50,Bangladesh,17,Alaska,2387,ATL,BOS,"2025-08-13 19:47:47","2025-08-14 01:47:47",Delayed,Economy,2025-07-25,852.62
8885,181,"Kimberly Vaughn",Other,50,Bangladesh,1607,"American Airlines",4634,LAX,SFO,"2025-08-11 00:15:28","2025-08-11 02:15:28",Cancelled,Business,2025-07-25,553.87
8813,182,"Jeffrey Johnson",Male,20.0,"Cook Islands",2413,Southwest,4632,SEA,JFK,"2025-08-04 02:08:45","2025-08-04 06:08:45",Delayed,First,2025-07-16,228.87
8911,182,"Jeffrey Johnson",Male,20.0,"Cook Islands",474,Spirit,3122,ORD,SEA,"2025-08-09 05:54:17","2025-08-09 10:54:17","On Time",Business,2025-07-31,486.32
2864,183,"Denise Wallace",Female,50,Morocco,529,United,4646,LAX,DEN,"2025-07-29 05:35:14","2025-07-29 07:35:14",Cancelled,Economy,2025-07-07,801.12
7101,183,"Denise Wallace",Female,50,Morocco,1087,Frontier,5859,ATL,DEN,"2025-08-05 00:49:29","2025-08-05 04:49:29","On Time",Economy,2025-07-14,784.99
8998,183,"Denise Wallace",Female,50,Morocco,2579,Frontier,6162,SFO,ATL,"2025-07-24 09:21:26","2025-07-24 12:21:26",Delayed,First,2025-07-15,245.97
608,184,"William Miller",Other,50,Guatemala,1357,Spirit,457,LAX,ATL,"2025-07-27 16:30:19","2025-07-27 18:30:19",Cancelled,First,2025-07-26,1494.19
1056,184,"William Miller",Other,50,Guatemala,1328,Delta,4757,LAX,SEA,"2025-08-16 13:21:52","2025-08-16 15:21:52",Cancelled,Economy,2025-08-03,659.67
2379,184,"William Miller",Other,50,Guatemala,2573,Delta,5889,LAX,ORD,"2025-07-19 20:14:40","2025-07-19 22:14:40",Cancelled,Business,2025-07-11,1283.03
4279,184,"William Miller",Other,50,Guatemala,1415,JetBlue,6281,SEA,ORD,"2025-08-11 08:16:41","2025-08-11 10:16:41",Cancelled,Economy,2025-07-23,739.29
1595,185,"Roy Serrano",Male,50,Paraguay,2761,Frontier,2236,SFO,JFK,"2025-08-16 01:33:45","2025-08-16 04:33:45","On Time",Business,2025-07-01,721.89
2876,185,"Roy Serrano",Male,50,Paraguay,86,Frontier,922,MIA,ATL,"2025-07-22 07:04:19","2025-07-22 09:04:19",Delayed,Business,2025-08-03,1280.84
3649,185,"Roy Serrano",Male,50,Paraguay,512,United,9826,ATL,BOS,"2025-08-13 14:14:15","2025-08-13 19:14:15","On Time",First,2025-07-16,521.77
4849,185,"Roy Serrano",Male,50,Paraguay,1954,Spirit,9181,ATL,DEN,"2025-07-26 03:23:32","2025-07-26 07:23:32","On Time",Economy,2025-07-21,1229.03
9472,185,"Roy Serrano",Male,50,Paraguay,2699,"American Airlines",4222,DFW,DEN,"2025-07-27 16:53:21","2025-07-27 18:53:21",Cancelled,First,2025-06-20,1296.12
347,186,"Brittany Roberts",Male,35.0,Iraq,1272,Alaska,2731,DFW,ATL,"2025-08-06 18:47:19","2025-08-06 23:47:19","On Time",First,2025-08-11,942.87
1182,186,"Brittany Roberts",Male,35.0,Iraq,903,Southwest,1717,JFK,SEA,"2025-07-26 08:09:18","2025-07-26 10:09:18",Cancelled,Business,2025-07-16,209.89
5178,186,"Brittany Roberts",Male,35.0,Iraq,1798,Delta,4037,DFW,LAX,"2025-08-01 03:42:19","2025-08-01 05:42:19",Cancelled,Economy,2025-08-09,308.2
7074,186,"Brittany Roberts",Male,35.0,Iraq,1866,Frontier,2739,ORD,DEN,"2025-08-06 17:25:42","2025-08-06 19:25:42","On Time",Business,2025-07-10,335.72
771,187,"Heather Hill",Male,50,Congo,2004,"American Airlines",9648,SEA,DFW,"2025-08-12 18:15:01","2025-08-12 20:15:01","On Time",Economy,2025-07-18,736.24
1118,187,"Heather Hill",Male,50,Congo,1439,United,108,JFK,MIA,"2025-08-14 15:01:59","2025-08-14 17:01:59",Cancelled,First,2025-07-01,950.67
4456,187,"Heather Hill",Male,50,Congo,1675,"American Airlines",2123,ORD,BOS,"2025-08-02 01:49:26","2025-08-02 03:49:26",Cancelled,First,2025-07-24,681.57
8576,187,"Heather Hill",Male,50,Congo,540,Delta,821,JFK,DFW,"2025-08-10 22:33:13","2025-08-11 00:33:13",Delayed,Economy,2025-07-03,1172.27
2343,188,"Peter Gray",Male,50,Comoros,579,Southwest,4466,MIA,JFK,"2025-07-29 18:13:27","2025-07-29 20:13:27",Cancelled,Business,2025-08-12,605.35
6716,188,"Peter Gray",Male,50,Comoros,820,Alaska,5670,LAX,BOS,"2025-07-29 12:28:49","2025-07-29 14:28:49",Cancelled,First,2025-07-23,597.76
8523,188,"Peter Gray",Male,50,Comoros,839,JetBlue,3113,SEA,SFO,"2025-08-07 03:34:51","2025-08-07 06:34:51",Delayed,Economy,2025-06-19,620.37
2158,189,"Timothy Ramirez",Other,50,Grenada,512,United,9826,ATL,BOS,"2025-08-13 14:14:15","2025-08-13 19:14:15","On Time",Business,2025-08-05,617.41
977,190,"David Gibson",Male,50,"Bosnia and Herzegovina",489,Delta,4603,ATL,BOS,"2025-07-23 12:04:35","2025-07-23 16:04:35","On Time",First,2025-08-01,316.63
4965,190,"David Gibson",Male,50,"Bosnia and Herzegovina",232,Southwest,6575,BOS,JFK,"2025-08-12 17:20:21","2025-08-12 19:20:21","On Time",Business,2025-07-22,944.42
5034,190,"David Gibson",Male,50,"Bosnia and Herzegovina",2966,United,4612,DEN,ORD,"2025-08-12 07:14:12","2025-08-12 09:14:12",Cancelled,First,2025-07-29,1102.16
9327,190,"David Gibson",Male,50,"Bosnia and Herzegovina",1911,Southwest,6656,ATL,LAX,"2025-07-26 07:41:18","2025-07-26 11:41:18",Delayed,Economy,2025-06-27,233.91
